,start_hour,origin_nta,destination_nta,travel_counts,duration_minutes,arrival_rate
14529,11,MN20,MN04,0,26.69670731983682,0.037
14530,11,MN20,MN06,0,18.61097027616543,0.054
14531,11,MN20,MN09,0,23.213352262780866,0.043
14532,11,MN20,MN14,0,19.69580445577398,0.051
14533,11,MN20,MN22,0,11.465956970040423,0.087
14534,11,MN20,MN99,0,16.130398913385605,0.062
14535,11,MN20,MN03,0,21.747114004252325,0.046
14536,11,MN20,MN15,0,13.690889454315101,0.073
14537,11,MN27,MN11,0,30.174573801094304,0.033
14538,11,MN27,MN12,0,28.534776027789547,0.035
14539,11,MN27,MN40,0,25.732417806274064,0.039
14540,11,MN27,MN33,0,28.254229301262928,0.035
14541,11,MN27,MN20,0,18.97215448595928,0.053
14542,11,MN27,MN23,0,16.9803161036046,0.059
14543,11,MN27,MN50,0,12.87829293536133,0.078
14544,11,MN27,MN34,0,21.594836653607643,0.046
14545,11,MN27,MN35,0,35.41606079679586,0.028
14546,11,MN27,MN36,0,36.943686581859474,0.027
14547,11,MN27,MN31,0,18.34194341661971,0.055
14548,11,MN27,MN01,0,38.72266581270977,0.026
14549,11,MN27,MN04,0,30.249286531197473,0.033
14550,11,MN27,MN06,0,30.85259229260183,0.032
14551,11,MN27,MN09,0,25.819830805721878,0.039
14552,11,MN27,MN14,0,25.901531170599824,0.039
14553,11,MN27,MN19,0,16.1110399152133,0.062
14554,11,MN27,MN21,0,14.894208951578557,0.067
14555,11,MN27,MN22,0,9.09434069237086,0.11
14556,11,MN27,MN32,0,23.61779971407536,0.042
14557,11,MN27,MN99,0,24.316521001421556,0.041
14558,11,MN27,MN03,0,28.378983409348407,0.035
14559,11,MN27,MN15,0,24.952019913934972,0.04
14560,11,MN23,MN11,0,25.589891985359994,0.039
14561,11,MN23,MN33,0,25.354184136232316,0.039
14562,11,MN23,MN27,0,17.777257577849177,0.056
14563,11,MN23,MN34,0,22.46504040136775,0.045
14564,11,MN23,MN35,0,31.148409574074137,0.032
14565,11,MN23,MN36,0,30.582316241610503,0.033
14566,11,MN23,MN31,0,22.317479197186163,0.045
14567,11,MN23,MN01,0,38.37202320578352,0.026
14568,11,MN23,MN04,0,28.739856138689603,0.035
14569,11,MN23,MN06,0,34.10407804798942,0.029
14570,11,MN23,MN09,0,21.241294002311072,0.047
14571,11,MN23,MN14,0,16.736455107575043,0.06
14572,11,MN23,MN32,0,25.23987107687817,0.04
14573,11,MN23,MN03,0,26.136127574901806,0.038
14574,11,MN24,MN11,0,30.698334213015798,0.033
14575,11,MN24,MN33,0,24.29553720301207,0.041
14576,11,MN24,MN20,0,20.648763253270182,0.048
14577,11,MN24,MN24,0,7.581347234385346,0.132
14578,11,MN24,MN50,0,19.516104348941166,0.051
14579,11,MN24,MN34,0,28.717337200742744,0.035
14580,11,MN24,MN35,0,36.05111710149589,0.028
14581,11,MN24,MN36,0,32.95968747942505,0.03
14582,11,MN24,MN01,0,38.66750446974741,0.026
14583,11,MN24,MN04,0,37.86032561454284,0.026
14584,11,MN24,MN06,0,24.178193427189115,0.041
14585,11,MN24,MN09,0,24.554088779235144,0.041
14586,11,MN24,MN14,0,22.833796633596798,0.044
14587,11,MN24,MN22,0,13.867976256101342,0.072
14588,11,MN24,MN03,0,30.548937922816837,0.033
14589,11,MN24,MN15,0,20.303083994277067,0.049
14590,11,MN28,MN11,0,26.6016369549685,0.038
14591,11,MN28,MN12,0,24.741406760196522,0.04
14592,11,MN28,MN40,0,17.56566384174694,0.057
14593,11,MN28,MN33,0,21.26774284562516,0.047
14594,11,MN28,MN20,0,11.216339140774576,0.089
14595,11,MN28,MN34,0,22.13578441752911,0.045
14596,11,MN28,MN35,0,38.86499742162152,0.026
14597,11,MN28,MN36,0,30.80239919826436,0.032
14598,11,MN28,MN31,0,18.238456040788844,0.055
14599,11,MN28,MN01,0,33.341267293067546,0.03
14600,11,MN28,MN04,0,32.113298617230605,0.031
14601,11,MN28,MN06,0,27.855376672145763,0.036
14602,11,MN28,MN14,0,21.769014731685004,0.046
14603,11,MN28,MN32,0,21.97509722329758,0.046
14604,11,MN28,MN99,0,26.228691270921388,0.038
14605,11,MN28,MN03,0,27.480075858637793,0.036
14606,11,MN28,MN15,0,19.418349358924246,0.051
14607,11,MN50,MN11,0,21.683557516163457,0.046
14608,11,MN50,MN12,0,22.3585488448606,0.045
14609,11,MN50,MN40,0,16.618605615345068,0.06
14610,11,MN50,MN17,0,11.974663676260874,0.084
14611,11,MN50,MN13,0,16.991863689490756,0.059
14612,11,MN50,MN33,0,13.05097154923772,0.077
14613,11,MN50,MN20,0,9.533677593992074,0.105
14614,11,MN50,MN27,0,14.983383370321844,0.067
14615,11,MN50,MN24,0,19.141643350257738,0.052
14616,11,MN50,MN28,0,10.913948618725705,0.092
14617,11,MN50,MN34,0,15.291483413074664,0.065
14618,11,MN50,MN35,0,24.13725673180103,0.041
14619,11,MN50,MN36,0,26.505036377941245,0.038
14620,11,MN50,MN31,0,15.533743478360636,0.064
14621,11,MN50,MN01,0,21.4344037096002,0.047
14622,11,MN50,MN04,0,31.018024582992567,0.032
14623,11,MN50,MN06,0,34.108380231767775,0.029
14624,11,MN50,MN09,0,34.40241702688278,0.029
14625,11,MN50,MN14,0,17.871181236815065,0.056
14626,11,MN50,MN19,0,9.117752558114752,0.11
14627,11,MN50,MN21,0,8.397961865859504,0.119
14628,11,MN50,MN32,0,14.636779943075656,0.068
14629,11,MN50,MN99,0,32.98647291930418,0.03
14630,11,MN50,MN03,0,25.70188167885868,0.039
14631,11,MN50,MN15,0,14.527788275462528,0.069
14632,11,MN34,MN25,0,29.228674768042872,0.034
14633,11,MN34,MN20,0,21.577750692848944,0.046
14634,11,MN34,MN27,0,28.307051495094214,0.035
14635,11,MN34,MN23,0,28.124314209277987,0.036
14636,11,MN34,MN28,0,20.548348135825325,0.049
14637,11,MN34,MN50,0,17.576520046791973,0.057
14638,11,MN34,MN35,0,18.575520214996256,0.054
14639,11,MN34,MN36,0,21.893470982949395,0.046
14640,11,MN34,MN04,0,14.208158547760988,0.07
14641,11,MN34,MN14,0,21.873746691195407,0.046
14642,11,MN34,MN19,0,15.235918330468422,0.066
14643,11,MN34,MN21,0,25.406983610148977,0.039
14644,11,MN34,MN22,0,25.07304784942891,0.04
14645,11,MN34,MN15,0,22.520315067088113,0.044
14646,11,MN35,MN11,0,18.661065843847076,0.054
14647,11,MN35,MN12,0,18.292666081099107,0.055
14648,11,MN35,MN40,0,23.015338303656026,0.043
14649,11,MN35,MN33,0,18.50221308601317,0.054
14650,11,MN35,MN25,0,33.022669852870706,0.03
14651,11,MN35,MN20,0,25.979985731143962,0.038
14652,11,MN35,MN27,0,31.07129828315408,0.032
14653,11,MN35,MN23,0,31.023331078114143,0.032
14654,11,MN35,MN24,0,34.90651334808285,0.029
14655,11,MN35,MN28,0,30.598230498075434,0.033
14656,11,MN35,MN50,0,41.47394071854186,0.024
14657,11,MN35,MN35,0,11.090445298213751,0.09
14658,11,MN35,MN31,0,20.200402915705197,0.05
14659,11,MN35,MN01,0,10.774079755959644,0.093
14660,11,MN35,MN04,0,16.28141849528391,0.061
14661,11,MN35,MN06,0,16.641773565449363,0.06
14662,11,MN35,MN09,0,14.23044399012588,0.07
14663,11,MN35,MN14,0,19.8333461411233,0.05
14664,11,MN35,MN19,0,25.920197850703698,0.039
14665,11,MN35,MN21,0,31.283019757899986,0.032
14666,11,MN35,MN22,0,29.360622638768096,0.034
14667,11,MN35,MN32,0,21.154834521220362,0.047
14668,11,MN35,MN99,0,17.969565301545906,0.056
14669,11,MN35,MN03,0,10.654828973159635,0.094
14670,11,MN35,MN15,0,23.143340453952415,0.043
14671,11,MN36,MN11,0,19.205843613649137,0.052
14672,11,MN36,MN12,0,15.558131217601037,0.064
14673,11,MN36,MN17,0,24.68788955892325,0.041
14674,11,MN36,MN33,0,16.33843005073496,0.061
14675,11,MN36,MN25,0,34.04450163731279,0.029
14676,11,MN36,MN20,0,24.518517145144703,0.041
14677,11,MN36,MN27,0,35.71350507082153,0.028
14678,11,MN36,MN23,0,31.95812253432137,0.031
14679,11,MN36,MN28,0,33.07569597579109,0.03
14680,11,MN36,MN50,0,27.073249475391645,0.037
14681,11,MN36,MN34,0,15.847221349628466,0.063
14682,11,MN36,MN36,0,12.04873054973661,0.083
14683,11,MN36,MN31,0,23.350476054936443,0.043
14684,11,MN36,MN09,0,15.822234380569213,0.063
14685,11,MN36,MN14,0,19.51250684424413,0.051
14686,11,MN36,MN21,0,32.89272410924074,0.03
14687,11,MN36,MN22,0,31.53007453113711,0.032
14688,11,MN36,MN32,0,23.30671347953882,0.043
14689,11,MN36,MN99,0,13.174090748123072,0.076
14690,11,MN36,MN15,0,23.7605410890567,0.042
14691,11,MN31,MN11,0,18.892502873351358,0.053
14692,11,MN31,MN33,0,14.501797701546508,0.069
14693,11,MN31,MN20,0,14.376068729861075,0.07
14694,11,MN31,MN27,0,17.173850396537585,0.058
14695,11,MN31,MN28,0,15.861272921484886,0.063
14696,11,MN31,MN50,0,11.164268690575682,0.09
14697,11,MN31,MN34,0,15.225650611561614,0.066
14698,11,MN31,MN35,0,22.801357039402504,0.044
14699,11,MN31,MN36,0,29.585214654237156,0.034
14700,11,MN31,MN01,0,20.356140488791095,0.049
14701,11,MN31,MN04,0,32.93811806230976,0.03
14702,11,MN31,MN06,0,17.24469159963848,0.058
14703,11,MN31,MN09,0,18.875653379057223,0.053
14704,11,MN31,MN14,0,18.343352103940774,0.055
14705,11,MN31,MN21,0,20.145421756455324,0.05
14706,11,MN31,MN22,0,19.054837478138765,0.052
14707,11,MN31,MN15,0,25.01966168356279,0.04
14708,11,MN01,MN11,0,13.145308350770797,0.076
14709,11,MN01,MN12,0,18.271153955276063,0.055
14710,11,MN01,MN40,0,24.774835750620394,0.04
14711,11,MN01,MN17,0,30.607374011593773,0.033
14712,11,MN01,MN33,0,19.244646603976253,0.052
14713,11,MN01,MN25,0,32.952185634053684,0.03
14714,11,MN01,MN20,0,27.19464511648154,0.037
14715,11,MN01,MN27,0,29.106627197593177,0.034
14716,11,MN01,MN23,0,32.86798781108763,0.03
14717,11,MN01,MN24,0,34.90921787656515,0.029
14718,11,MN01,MN28,0,32.773775174464156,0.031
14719,11,MN01,MN50,0,18.93535959534996,0.053
14720,11,MN01,MN31,0,26.107435201100746,0.038
14721,11,MN01,MN01,0,11.395031204578832,0.088
14722,11,MN01,MN04,0,12.050492593816468,0.083
14723,11,MN01,MN06,0,15.765455662900774,0.063
14724,11,MN01,MN09,0,19.52564829060965,0.051
14725,11,MN01,MN14,0,19.195066599545296,0.052
14726,11,MN01,MN19,0,21.445245368889893,0.047
14727,11,MN01,MN21,0,31.011878852162937,0.032
14728,11,MN01,MN22,0,19.9701888452386,0.05
14729,11,MN01,MN32,0,22.983818688110485,0.044
14730,11,MN01,MN99,0,10.612819545212371,0.094
14731,11,MN01,MN03,0,17.034014988577624,0.059
14732,11,MN01,MN15,0,30.906900831822696,0.032
14733,11,MN04,MN11,0,10.880156908413785,0.092
14734,11,MN04,MN12,0,15.155067402700377,0.066
14735,11,MN04,MN40,0,20.12951863575147,0.05
14736,11,MN04,MN17,0,27.73646866753751,0.036
14737,11,MN04,MN13,0,29.303430506335527,0.034
14738,11,MN04,MN33,0,18.501252733865133,0.054
14739,11,MN04,MN25,0,31.849255762245168,0.031
14740,11,MN04,MN20,0,21.638221555928222,0.046
14741,11,MN04,MN27,0,39.211505107369995,0.026
14742,11,MN04,MN23,0,33.88719903789034,0.03
14743,11,MN04,MN24,0,30.2473475492196,0.033
14744,11,MN04,MN28,0,28.721572160038132,0.035
14745,11,MN04,MN50,0,25.915274877071862,0.039
14746,11,MN04,MN34,0,13.990397298509734,0.071
14747,11,MN04,MN35,0,13.466424752932628,0.074
14748,11,MN04,MN31,0,34.629408525855524,0.029
14749,11,MN04,MN01,0,11.035921105279462,0.091
14750,11,MN04,MN04,0,10.30410243720173,0.097
14751,11,MN04,MN06,0,11.353095001039273,0.088
14752,11,MN04,MN09,0,13.324617753849616,0.075
14753,11,MN04,MN14,0,19.09542458616239,0.052
14754,11,MN04,MN19,0,26.29023200871236,0.038
14755,11,MN04,MN21,0,35.17523618621698,0.028
14756,11,MN04,MN22,0,28.08117579177926,0.036
14757,11,MN04,MN32,0,19.156611916284056,0.052
14758,11,MN04,MN99,0,21.87393357190563,0.046
14759,11,MN04,MN15,0,25.405894329177688,0.039
14760,11,MN06,MN12,0,10.264800956680144,0.097
14761,11,MN06,MN40,0,21.232364196868133,0.047
14762,11,MN06,MN13,0,18.410180479609437,0.054
14763,11,MN06,MN33,0,16.851983224833134,0.059
14764,11,MN06,MN25,0,28.354136293447493,0.035
14765,11,MN06,MN20,0,22.46612961348986,0.045
14766,11,MN06,MN27,0,31.984206519798008,0.031
14767,11,MN06,MN23,0,25.02481795958878,0.04
14768,11,MN06,MN24,0,29.53719221206648,0.034
14769,11,MN06,MN28,0,28.21708818586436,0.035
14770,11,MN06,MN50,0,19.36235596114884,0.052
14771,11,MN06,MN34,0,16.80528811390928,0.06
14772,11,MN06,MN35,0,13.712298206053454,0.073
14773,11,MN06,MN31,0,20.543713798023106,0.049
14774,11,MN06,MN01,0,14.901706950227958,0.067
14775,11,MN06,MN04,0,9.658688627252635,0.104
14776,11,MN06,MN06,0,8.859386294397304,0.113
14777,11,MN06,MN09,0,9.218820091130207,0.108
14778,11,MN06,MN14,0,17.56458127001715,0.057
14779,11,MN06,MN19,0,15.401830260195375,0.065
14780,11,MN06,MN21,0,25.807534523134553,0.039
14781,11,MN06,MN22,0,35.24821020852521,0.028
14782,11,MN06,MN32,0,13.42043674654703,0.075
14783,11,MN06,MN99,0,16.94892315403186,0.059
14784,11,MN06,MN15,0,23.01671378703039,0.043
14785,11,MN09,MN40,0,15.630354323796702,0.064
14786,11,MN09,MN13,0,21.042155481777403,0.048
14787,11,MN09,MN20,0,20.074828834475788,0.05
14788,11,MN09,MN27,0,27.379789075121902,0.037
14789,11,MN09,MN23,0,26.920527089870998,0.037
14790,11,MN09,MN24,0,30.6175162222888,0.033
14791,11,MN09,MN28,0,29.479774090168295,0.034
14792,11,MN09,MN50,0,27.373506615450705,0.037
14793,11,MN09,MN34,0,12.694081363498945,0.079
14794,11,MN09,MN35,0,17.503094668879726,0.057
14795,11,MN09,MN01,0,17.3753961979982,0.058
14796,11,MN09,MN04,0,10.211301810409815,0.098
14797,11,MN09,MN06,0,7.912083928783396,0.126
14798,11,MN09,MN09,0,10.004394812789153,0.1
14799,11,MN09,MN19,0,21.36850372678297,0.047
14800,11,MN09,MN21,0,27.500227736645016,0.036
14801,11,MN09,MN22,0,31.87392995074104,0.031
14802,11,MN09,MN15,0,14.719226187487408,0.068
14803,11,MN14,MN13,0,16.18970152991231,0.062
14804,11,MN14,MN33,0,18.287985926295434,0.055
14805,11,MN14,MN25,0,22.852611126634283,0.044
14806,11,MN14,MN20,0,21.985211664802577,0.045
14807,11,MN14,MN27,0,29.83756030258945,0.034
14808,11,MN14,MN23,0,19.95407376136139,0.05
14809,11,MN14,MN24,0,18.079625078389466,0.055
14810,11,MN14,MN28,0,24.022784531415304,0.042
14811,11,MN14,MN50,0,24.031283295614834,0.042
14812,11,MN14,MN34,0,14.492182089678757,0.069
14813,11,MN14,MN35,0,20.926031892839557,0.048
14814,11,MN14,MN36,0,22.555122105021145,0.044
14815,11,MN14,MN31,0,13.670416445549659,0.073
14816,11,MN14,MN01,0,28.127080439556842,0.036
14817,11,MN14,MN04,0,19.75405963093677,0.051
14818,11,MN14,MN06,0,12.07253077243907,0.083
14819,11,MN14,MN14,0,9.966202327943453,0.1
14820,11,MN14,MN21,0,24.799027074780277,0.04
14821,11,MN14,MN22,0,34.53522451292619,0.029
14822,11,MN14,MN32,0,23.079475947772917,0.043
14823,11,MN14,MN99,0,11.858632451605205,0.084
14824,11,MN14,MN03,0,17.7333006681784,0.056
14825,11,MN14,MN15,0,12.385278226617405,0.081
14826,11,MN19,MN11,0,20.651222287005382,0.048
14827,11,MN19,MN12,0,21.36170629760616,0.047
14828,11,MN19,MN27,0,20.757646774832242,0.048
14829,11,MN19,MN50,0,14.071696186336796,0.071
14830,11,MN19,MN34,0,15.491321669258276,0.065
14831,11,MN19,MN35,0,22.60872414163491,0.044
14832,11,MN19,MN36,0,23.876065040490875,0.042
14833,11,MN19,MN01,0,27.294849067794505,0.037
14834,11,MN19,MN04,0,29.415136600388227,0.034
14835,11,MN19,MN06,0,28.094411976514483,0.036
14836,11,MN19,MN09,0,29.022611997093378,0.034
14837,11,MN19,MN14,0,13.636102387019776,0.073
14838,11,MN19,MN19,0,6.494832563402738,0.154
14839,11,MN19,MN21,0,11.719894302940615,0.085
14840,11,MN19,MN22,0,15.340974792940326,0.065
14841,11,MN19,MN99,0,14.766686186054148,0.068
14842,11,MN19,MN03,0,23.197003492241926,0.043
14843,11,MN19,MN15,0,14.3116347721209,0.07
14844,11,MN21,MN11,0,21.94582458991278,0.046
14845,11,MN21,MN12,0,24.434833415049198,0.041
14846,11,MN21,MN40,0,16.23178544611331,0.062
14847,11,MN21,MN33,0,17.109276913006497,0.058
14848,11,MN21,MN25,0,20.758226302061512,0.048
14849,11,MN21,MN20,0,9.50451291265156,0.105
14850,11,MN21,MN34,0,22.5533345206484,0.044
14851,11,MN21,MN35,0,30.760573833870072,0.033
14852,11,MN21,MN36,0,28.86436882727257,0.035
14853,11,MN21,MN31,0,15.738232283778938,0.064
14854,11,MN21,MN01,0,35.05268981790159,0.029
14855,11,MN21,MN04,0,26.99011922372259,0.037
14856,11,MN21,MN06,0,28.059626628631676,0.036
14857,11,MN21,MN09,0,20.841176712726124,0.048
14858,11,MN21,MN14,0,24.002568708227308,0.042
14859,11,MN21,MN22,0,10.818984241269378,0.092
14860,11,MN21,MN32,0,15.277477771400243,0.065
14861,11,MN21,MN99,0,27.30073645141091,0.037
14862,11,MN21,MN03,0,30.19918733167882,0.033
14863,11,MN21,MN15,0,23.00820900564531,0.043
14864,11,MN22,MN11,0,28.765085127863827,0.035
14865,11,MN22,MN12,0,28.258433969316965,0.035
14866,11,MN22,MN40,0,19.446074712070303,0.051
14867,11,MN22,MN17,0,17.355902396207366,0.058
14868,11,MN22,MN33,0,21.121080428466023,0.047
14869,11,MN22,MN25,0,18.149898623471735,0.055
14870,11,MN22,MN20,0,16.339232795838996,0.061
14871,11,MN22,MN27,0,12.430531994795846,0.08
14872,11,MN22,MN28,0,7.796574957549365,0.128
14873,11,MN22,MN50,0,9.778216760148746,0.102
14874,11,MN22,MN34,0,26.64804026506536,0.038
14875,11,MN22,MN35,0,31.234854527213578,0.032
14876,11,MN22,MN36,0,34.68046173380441,0.029
14877,11,MN22,MN31,0,16.939083757520265,0.059
14878,11,MN22,MN01,0,50.057087128386584,0.02
14879,11,MN22,MN04,0,36.03342673508001,0.028
14880,11,MN22,MN06,0,31.318168224208797,0.032
14881,11,MN22,MN09,0,19.460944936261875,0.051
14882,11,MN22,MN14,0,26.478575233049146,0.038
14883,11,MN22,MN19,0,16.102380317671702,0.062
14884,11,MN22,MN21,0,12.633663229760181,0.079
14885,11,MN22,MN22,0,8.805045246310849,0.114
14886,11,MN22,MN32,0,17.56150725947632,0.057
14887,11,MN22,MN99,0,14.625106997385501,0.068
14888,11,MN22,MN03,0,29.64346574897166,0.034
14889,11,MN22,MN15,0,27.986689955406327,0.036
14890,11,MN32,MN11,0,18.659089865063432,0.054
14891,11,MN32,MN12,0,19.457180924445566,0.051
14892,11,MN32,MN13,0,21.24744437209109,0.047
14893,11,MN32,MN25,0,25.622196428521644,0.039
14894,11,MN32,MN20,0,13.342788015420634,0.075
14895,11,MN32,MN27,0,19.9353004943361,0.05
14896,11,MN32,MN23,0,23.415620924259457,0.043
14897,11,MN32,MN24,0,22.68026766175778,0.044
14898,11,MN32,MN28,0,23.452647908855855,0.043
14899,11,MN32,MN50,0,14.216279001184763,0.07
14900,11,MN32,MN34,0,11.207410665716193,0.089
14901,11,MN32,MN35,0,20.86301717012659,0.048
14902,11,MN32,MN36,0,22.051807785896283,0.045
14903,11,MN32,MN01,0,15.650713354420557,0.064
14904,11,MN32,MN04,0,22.11421814993427,0.045
14905,11,MN32,MN06,0,23.558172779512173,0.042
14906,11,MN32,MN14,0,18.955379783623584,0.053
14907,11,MN32,MN21,0,15.913415982785367,0.063
14908,11,MN32,MN22,0,17.748187084071997,0.056
14909,11,MN32,MN32,0,7.008880464119216,0.143
14910,11,MN32,MN99,0,17.77294345312744,0.056
14911,11,MN32,MN03,0,17.622565806887135,0.057
14912,11,MN32,MN15,0,20.46827510488318,0.049
14913,11,MN99,MN11,0,17.817725171213684,0.056
14914,11,MN99,MN17,0,12.333844293633467,0.081
14915,11,MN99,MN13,0,27.496245176298363,0.036
14916,11,MN99,MN33,0,12.80177823893972,0.078
14917,11,MN99,MN25,0,25.81112971748542,0.039
14918,11,MN99,MN20,0,21.123788913194126,0.047
14919,11,MN99,MN27,0,28.558944480651203,0.035
14920,11,MN99,MN23,0,22.702656154285542,0.044
14921,11,MN99,MN24,0,34.49252953764965,0.029
14922,11,MN99,MN28,0,31.94050025388633,0.031
14923,11,MN99,MN50,0,24.28481157874326,0.041
14924,11,MN99,MN34,0,15.239440243296972,0.066
14925,11,MN99,MN35,0,13.76731748776492,0.073
14926,11,MN99,MN36,0,16.480707089999154,0.061
14927,11,MN99,MN31,0,12.110103845507005,0.083
14928,11,MN99,MN01,0,7.73176868860746,0.129
14929,11,MN99,MN04,0,27.050662506483,0.037
14930,11,MN99,MN06,0,18.538911435977568,0.054
14931,11,MN99,MN09,0,18.433524994808188,0.054
14932,11,MN99,MN14,0,13.0212213708363,0.077
14933,11,MN99,MN19,0,17.409584883928005,0.057
14934,11,MN99,MN21,0,26.458866380802093,0.038
14935,11,MN99,MN22,0,19.647073335602986,0.051
14936,11,MN99,MN32,0,18.63185865982168,0.054
14937,11,MN99,MN03,0,20.854018275664842,0.048
14938,11,MN99,MN15,0,17.908808091867094,0.056
14939,11,MN03,MN40,0,20.26929594526322,0.049
14940,11,MN03,MN13,0,31.107771478359787,0.032
14941,11,MN03,MN25,0,32.558796838241655,0.031
14942,11,MN03,MN27,0,31.24667705658014,0.032
14943,11,MN03,MN23,0,31.27895870128393,0.032
14944,11,MN03,MN28,0,25.636430941837396,0.039
14945,11,MN03,MN50,0,26.472909163618993,0.038
14946,11,MN03,MN35,0,13.066898760344241,0.077
14947,11,MN03,MN31,0,16.96022041612019,0.059
14948,11,MN03,MN01,0,16.77793818761023,0.06
14949,11,MN03,MN14,0,17.837714242020283,0.056
14950,11,MN03,MN19,0,18.474213252681125,0.054
14951,11,MN03,MN21,0,26.012506476460445,0.038
14952,11,MN03,MN22,0,29.677540188162595,0.034
14953,11,MN03,MN32,0,17.700828015238383,0.056
14954,11,MN03,MN99,0,19.110592785707492,0.052
14955,11,MN03,MN03,0,7.408854302560791,0.135
14956,11,MN03,MN15,0,26.982838610942363,0.037
14957,11,MN15,MN11,0,23.474302861261606,0.043
14958,11,MN15,MN12,0,14.539741369563547,0.069
14959,11,MN15,MN40,0,15.730465697492965,0.064
14960,11,MN15,MN33,0,19.450496255647224,0.051
14961,11,MN15,MN25,0,23.34526808539258,0.043
14962,11,MN15,MN20,0,12.940662336953295,0.077
14963,11,MN15,MN27,0,18.265528014240733,0.055
14964,11,MN15,MN23,0,19.817626522705073,0.05
14965,11,MN15,MN24,0,19.97112666842311,0.05
14966,11,MN15,MN28,0,17.51646139967086,0.057
14967,11,MN15,MN50,0,17.300953580566656,0.058
14968,11,MN15,MN34,0,19.216270726205916,0.052
14969,11,MN15,MN35,0,19.37683681158949,0.052
14970,11,MN15,MN36,0,22.859706262780456,0.044
14971,11,MN15,MN31,0,29.992617055869037,0.033
14972,11,MN15,MN01,0,25.81302070055229,0.039
14973,11,MN15,MN04,0,26.585707878874615,0.038
14974,11,MN15,MN06,0,14.21531812613019,0.07
14975,11,MN15,MN09,0,15.103609166480798,0.066
14976,11,MN15,MN14,0,12.436776553081685,0.08
14977,11,MN15,MN19,0,10.756323763351732,0.093
14978,11,MN15,MN21,0,21.228256673332268,0.047
14979,11,MN15,MN22,0,22.664964488625493,0.044
14980,11,MN15,MN32,0,21.405917652687485,0.047
